sales,employees,age,training,exporter,financing,competition,labor_cost,labor_prod,successful
390000000,265,10.0,0.0,0,1.0,1,550000.0,1471698.1132075472,1
173981200,266,4.0,0.0,0,1.0,1,110000.0,654064.6616541353,1
276307200,256,15.0,0.0,0,1.0,0,60000.0,1079325.0,1
4427000,5,2.0,0.0,1,0.0,0,10000.0,885400.0,0
105000000,60,30.0,0.0,0,0.0,1,110000.0,1750000.0,1
4500000,6,10.0,1.0,1,0.0,1,4000.0,750000.0,0
40000000,40,10.0,0.0,1,0.0,1,71000.0,1000000.0,0
239000000,180,20.0,1.0,0,0.0,1,611000.0,1327777.7777777778,1
17000000,15,10.0,0.0,1,0.0,1,35000.0,1133333.3333333333,0
75000000,70,12.0,0.0,1,0.0,1,310000.0,1071428.5714285714,0
6520000,5,8.0,0.0,1,0.0,1,18000.0,1304000.0,0
5800000,5,20.0,0.0,1,0.0,0,9000.0,1160000.0,0
2700000,11,12.0,1.0,1,0.0,0,5000.0,245454.54545454544,0
9000000,7,8.0,1.0,1,0.0,1,7800.0,1285714.2857142857,0
72000000,25,12.0,1.0,0,1.0,1,47000.0,2880000.0,0
7500000,5,6.0,0.0,1,0.0,0,12000.0,1500000.0,0
300000000,300,20.0,0.0,0,0.0,1,1811000.0,1000000.0,1
227000000,155,30.0,0.0,0,0.0,1,410000.0,1464516.1290322582,1
31000000,35,10.0,0.0,0,0.0,1,110000.0,885714.2857142857,0
332000000,253,5.0,0.0,1,0.0,1,712000.0,1312252.9644268774,1
539000000,260,20.0,1.0,0,0.0,1,1311000.0,2073076.923076923,1
102000000,85,20.0,0.0,0,0.0,0,115000.0,1200000.0,1
130000000,75,10.0,0.0,0,0.0,0,780000.0,1733333.3333333333,1
440000000,210,25.0,0.0,0,0.0,1,911000.0,2095238.0952380951,1
6000000,10,15.0,1.0,1,0.0,1,39000.0,600000.0,0
43000000,28,25.0,0.0,1,0.0,1,30000.0,1535714.2857142857,0
11000000,13,5.0,0.0,1,0.0,1,35600.0,846153.8461538461,0
125000000,85,6.0,0.0,0,0.0,1,310000.0,1470588.2352941176,1
336000000,310,15.0,0.0,0,0.0,0,1211000.0,1083870.9677419355,1
22000000,35,10.0,0.0,0,0.0,0,110000.0,628571.4285714285,0
7000000,10,10.0,1.0,1,0.0,0,25000.0,700000.0,0
20000000,40,15.0,0.0,1,0.0,0,410000.0,500000.0,0
134000000,205,30.0,0.0,0,0.0,1,211000.0,653658.5365853659,1
132000000,160,30.0,0.0,0,0.0,1,511000.0,825000.0,1
128000000,65,20.0,0.0,1,0.0,1,110000.0,1969230.7692307692,1
37000000,35,15.0,0.0,0,0.0,0,29000.0,1057142.857142857,0
26000000,32,6.0,0.0,1,0.0,1,38000.0,812500.0,0
130000000,160,20.0,0.0,0,0.0,1,311000.0,812500.0,1
400000000,310,30.0,0.0,0,0.0,0,1511000.0,1290322.5806451612,1
14000000,18,5.0,0.0,1,0.0,0,36500.0,777777.7777777778,0
28000000,30,20.0,0.0,0,0.0,0,35000.0,933333.3333333334,0
12000000,7,5.0,0.0,1,0.0,0,26500.0,1714285.7142857143,0
132000000,215,20.0,0.0,1,0.0,0,651000.0,613953.4883720931,1
130000000,252,6.0,0.0,1,0.0,0,157850.0,515873.01587301586,1
64000000,111,7.0,0.0,1,0.0,1,310000.0,576576.5765765766,0
125000000,75,30.0,0.0,0,0.0,0,311000.0,1666666.6666666667,1
59000000,75,25.0,0.0,0,0.0,0,110000.0,786666.6666666666,0
335000000,300,40.0,0.0,0,1.0,0,1312000.0,1116666.6666666667,1
337000000,250,30.0,1.0,0,1.0,0,1511000.0,1348000.0,1
45000000,60,9.0,0.0,0,0.0,0,230000.0,750000.0,0
39000000,18,25.0,0.0,1,0.0,1,89000.0,2166666.6666666665,0
540000000,360,15.0,0.0,0,0.0,0,2311000.0,1500000.0,1
130000000,155,10.0,1.0,0,0.0,0,1051100.0,838709.6774193548,1
230000000,210,15.0,0.0,0,0.0,1,521000.0,1095238.0952380951,1
16000000,27,6.0,0.0,1,0.0,0,50000.0,592592.5925925926,0
236000000,310,15.0,1.0,0,1.0,1,1551000.0,761290.3225806452,1
8000000,30,7.0,0.0,0,0.0,1,8000.0,266666.6666666667,0
219404000,245,11.0,0.0,0,1.0,0,114000.0,895526.5306122449,1
54400000,38,5.0,0.0,1,0.0,0,150000.0,1431578.9473684211,0
380000,5,4.0,0.0,1,0.0,1,2640.0,76000.0,0
6100000,12,5.0,0.0,0,0.0,1,62000.0,508333.3333333333,0
2840000,10,4.0,0.0,0,0.0,1,4000.0,284000.0,0
1066800,5,4.0,0.0,1,0.0,1,22000.0,213360.0,0
116995200,55,6.0,0.0,0,0.0,1,65000.0,2127185.4545454546,1
4518744,15,12.0,0.0,1,0.0,0,29556.0,301249.6,0
3511583,16,7.0,0.0,1,0.0,1,29616.0,219473.9375,0
5320000,7,3.0,0.0,1,0.0,0,22200.0,760000.0,0
5320600,8,5.0,1.0,1,0.0,1,43200.0,665075.0,0
71514000,193,4.0,0.0,0,0.0,0,720000.0,370538.86010362697,0
128468000,172,10.0,0.0,0,1.0,1,224000.0,746906.976744186,1
146997464,236,35.0,0.0,0,0.0,0,247716.0,622870.6101694915,1
40000000,17,5.0,0.0,1,0.0,1,70000.0,2352941.1764705884,0
128000000,180,8.0,0.0,1,0.0,0,150000.0,711111.1111111111,1
160893000,150,4.0,1.0,0,0.0,1,102000.0,1072620.0,1
39472000,107,4.0,0.0,0,0.0,0,438000.0,368897.19626168226,0
47308000,146,18.0,0.0,0,0.0,0,144000.0,324027.397260274,0
78890000,127,10.0,0.0,0,1.0,1,312000.0,621181.1023622047,0
75071200,146,6.0,0.0,0,0.0,1,324000.0,514186.30136986304,0
5043000,30,7.0,0.0,0,0.0,1,12000.0,168100.0,0
8223388,26,9.0,0.0,0,0.0,0,52764.0,316284.1538461539,0
47107000,40,15.0,0.0,0,1.0,1,108000.0,1177675.0,0
8180200,30,11.0,0.0,0,0.0,0,19200.0,272673.3333333333,0
155301600,205,20.0,1.0,0,1.0,1,369000.0,757568.7804878049,1
1726120,6,5.0,1.0,1,0.0,0,6800.0,287686.6666666667,0
54123400,73,10.0,0.0,0,0.0,0,44400.0,741416.4383561644,0
1001200,8,5.0,0.0,1,0.0,1,13200.0,125150.0,0
20678700,45,16.0,0.0,0,0.0,1,36000.0,459526.6666666667,0
160897522,225,15.0,0.0,0,1.0,0,489758.0,715100.0977777778,1
1204632,5,4.0,0.0,1,0.0,0,6500.0,240926.4,0
124540400,137,20.0,0.0,0,1.0,0,24000.0,909054.0145985401,1
12348400,10,12.0,0.0,0,0.0,1,31000.0,1234840.0,0
3568200,15,20.0,1.0,0,0.0,0,42000.0,237880.0,0
5796600,30,4.0,0.0,1,0.0,0,21600.0,193220.0,0
12834076,14,5.0,0.0,1,0.0,1,18000.0,916719.7142857143,0
54760400,153,6.0,0.0,1,1.0,1,176000.0,357911.1111111111,0
260928000,210,18.0,0.0,0,0.0,0,708000.0,1242514.2857142857,1
9340400,32,8.0,0.0,0,1.0,1,216000.0,291887.5,0
1096616,5,20.0,0.0,1,0.0,0,7000.0,219323.2,0
31119000,30,4.0,0.0,0,0.0,1,144000.0,1037300.0,0
6089400,11,5.0,0.0,1,0.0,0,36000.0,553581.8181818182,0
1920260,10,3.0,0.0,1,0.0,1,9500.0,192026.0,0
6013800,10,3.0,0.0,1,0.0,0,46800.0,601380.0,0
63082400,100,5.0,1.0,0,0.0,1,158400.0,630824.0,0
3334992,10,4.0,0.0,1,0.0,1,112000.0,333499.2,0
51107013,233,6.0,0.0,0,1.0,0,180000.0,219343.4034334764,0
822000000,292,20.0,0.0,0,1.0,0,2376000.0,2815068.493150685,1
5865000,30,17.0,0.0,0,0.0,0,50400.0,195500.0,0
30460600,148,12.0,0.0,0,0.0,1,240000.0,205814.86486486485,0
130643000,194,15.0,0.0,0,1.0,0,1355200.0,673417.5257731959,1
5492650,38,12.0,0.0,0,0.0,1,51600.0,144543.42105263157,0
4431200,27,18.0,0.0,0,0.0,1,49200.0,164118.5185185185,0
30000000,80,6.0,0.0,1,0.0,1,90000.0,375000.0,0
812000,5,12.0,0.0,1,0.0,0,4200.0,162400.0,0
59162200,152,12.0,0.0,0,0.0,1,90000.0,389225.0,0
50057600,109,11.0,0.0,0,1.0,0,153600.0,459244.0366972477,0
5464600,9,3.0,1.0,1,0.0,1,63600.0,607177.7777777778,0
4725400,5,4.0,0.0,0,0.0,0,20400.0,945080.0,0
3705800,5,3.0,1.0,1,0.0,0,22800.0,741160.0,0
133682000,256,4.0,0.0,0,1.0,1,240000.0,522195.3125,1
50000000,146,10.0,0.0,0,0.0,1,450000.0,342465.7534246575,0
2086000,5,12.0,1.0,1,0.0,1,13200.0,417200.0,0
8601400,12,4.0,1.0,1,1.0,1,38400.0,716783.3333333334,0
70630000,163,6.0,0.0,0,1.0,1,336000.0,433312.8834355828,0
3723500,5,3.0,0.0,1,0.0,1,33600.0,744700.0,0
1088200,7,10.0,0.0,1,0.0,0,22800.0,155457.14285714287,0
13252700,16,10.0,1.0,0,0.0,0,25200.0,828293.75,0
2599000,11,4.0,0.0,0,0.0,1,25200.0,236272.72727272726,0
5520000,32,6.0,0.0,0,0.0,1,40000.0,172500.0,0
1230000,7,10.0,0.0,1,0.0,0,3000.0,175714.2857142857,0
8445800,9,4.0,1.0,1,1.0,1,28800.0,938422.2222222222,0
3685000,5,3.0,0.0,0,0.0,0,60000.0,737000.0,0
13700000,26,10.0,0.0,1,0.0,1,120000.0,526923.0769230769,0
4200000,5,2.0,0.0,1,0.0,1,48000.0,840000.0,0
6600000,5,2.0,1.0,1,0.0,1,48000.0,1320000.0,0
6000000,8,2.0,0.0,0,0.0,1,72000.0,750000.0,0
4000000,6,2.0,0.0,1,0.0,1,60000.0,666666.6666666666,0
4000000,5,3.0,1.0,1,0.0,1,42000.0,800000.0,0
45200000,72,4.0,0.0,0,0.0,1,240000.0,627777.7777777778,0
14100000,18,2.0,0.0,1,0.0,1,106000.0,783333.3333333334,0
76500000,184,5.0,0.0,0,0.0,0,228000.0,415760.8695652174,0
5100000,9,3.0,0.0,1,0.0,0,81600.0,566666.6666666666,0
4700000,6,2.0,0.0,0,0.0,0,54000.0,783333.3333333334,0
6115000,9,3.0,0.0,1,0.0,1,72000.0,679444.4444444445,0
16500000,10,2.0,0.0,1,0.0,0,85200.0,1650000.0,0
4800000,7,2.0,0.0,1,0.0,1,21200.0,685714.2857142857,0
182500000,226,5.0,0.0,0,1.0,0,460000.0,807522.1238938053,1
192870000,179,4.0,0.0,0,1.0,0,340000.0,1077486.033519553,1
6150000,8,3.0,1.0,1,0.0,0,67000.0,768750.0,0
5000000,5,1.0,0.0,1,0.0,1,48000.0,1000000.0,0
14000000,25,15.0,0.0,1,0.0,1,62000.0,560000.0,0
10800000,22,18.0,0.0,1,0.0,1,60000.0,490909.0909090909,0
2500000,6,8.0,0.0,1,0.0,1,17000.0,416666.6666666667,0
2300000,7,16.0,0.0,1,0.0,1,15000.0,328571.4285714286,0
43720000,56,8.0,0.0,0,0.0,1,1380000.0,780714.2857142857,0
1500000,8,9.0,0.0,1,0.0,1,5500.0,187500.0,0
4500000,20,15.0,0.0,1,0.0,1,7500.0,225000.0,0
6500000,15,12.0,0.0,1,0.0,1,8000.0,433333.3333333333,0
4300000,10,9.0,0.0,1,0.0,1,8000.0,430000.0,0
4000000,10,10.0,0.0,1,0.0,0,12000.0,400000.0,0
6000000,9,8.0,0.0,1,0.0,0,18000.0,666666.6666666666,0
3500000,7,10.0,0.0,1,0.0,1,10000.0,500000.0,0
139000000,156,30.0,0.0,0,0.0,0,511000.0,891025.641025641,1
4500000,7,10.0,0.0,1,0.0,0,19000.0,642857.1428571428,0
5000000,10,20.0,0.0,1,0.0,0,15000.0,500000.0,0
560000,6,6.0,0.0,1,0.0,0,20000.0,93333.33333333333,0
6650000,15,30.0,0.0,1,0.0,1,15000.0,443333.3333333333,0
13000000,13,12.0,1.0,1,0.0,1,42000.0,1000000.0,0
864000,9,44.0,0.0,1,0.0,1,15000.0,96000.0,0
32000000,34,7.0,1.0,1,0.0,1,117000.0,941176.4705882353,0
6500000,10,30.0,0.0,1,0.0,1,10000.0,650000.0,0
15000000,12,10.0,0.0,1,0.0,0,37800.0,1250000.0,0
47000000,40,20.0,0.0,0,0.0,1,78500.0,1175000.0,0
431000000,297,12.0,0.0,0,1.0,1,2610000.0,1451178.451178451,1
837000000,800,18.0,1.0,0,1.0,1,12000000.0,1046250.0,1
136000000,105,9.0,1.0,1,0.0,0,712000.0,1295238.0952380951,1
4700000,6,13.0,0.0,1,0.0,1,8000.0,783333.3333333334,0
249000000,280,16.0,0.0,1,1.0,0,715000.0,889285.7142857143,1
12000000,10,12.0,1.0,1,0.0,1,78000.0,1200000.0,0
4000000,8,15.0,0.0,1,0.0,1,22000.0,500000.0,0
22000000,28,15.0,0.0,1,0.0,0,15000.0,785714.2857142857,0
115000000,157,3.0,0.0,0,0.0,1,172000.0,732484.076433121,1
5000000,5,12.0,0.0,1,0.0,1,15000.0,1000000.0,0
215000000,210,15.0,1.0,1,0.0,0,628000.0,1023809.5238095238,1
13000000,20,2.0,0.0,1,0.0,0,28000.0,650000.0,0
14850000,16,45.0,0.0,1,0.0,0,28000.0,928125.0,0
12600000,17,43.0,0.0,1,0.0,1,17000.0,741176.4705882353,0
134000000,125,15.0,0.0,0,0.0,0,59000.0,1072000.0,1
26000000,28,10.0,0.0,1,0.0,1,108500.0,928571.4285714285,0
13700000,16,15.0,1.0,1,0.0,1,23000.0,856250.0,0
24000000,20,2.0,0.0,1,0.0,0,58000.0,1200000.0,0
13000000,24,4.0,0.0,1,0.0,0,39000.0,541666.6666666666,0
59000000,41,12.0,0.0,1,0.0,1,108000.0,1439024.3902439023,0
367000000,215,12.0,1.0,0,1.0,1,1208000.0,1706976.7441860465,1
15000000,13,6.0,0.0,1,0.0,1,26500.0,1153846.1538461538,0
5000000,7,7.0,0.0,1,0.0,0,8500.0,714285.7142857143,0
12000000,12,2.0,0.0,1,0.0,1,36000.0,1000000.0,0
52000000,42,14.0,0.0,1,0.0,1,112000.0,1238095.238095238,0
34000000,32,7.0,1.0,1,0.0,1,33600.0,1062500.0,0
63000000,82,15.0,1.0,1,0.0,0,716000.0,768292.6829268293,0
35000000,30,1.0,0.0,1,0.0,0,110000.0,1166666.6666666667,0
45000000,28,10.0,0.0,1,0.0,0,45000.0,1607142.857142857,0
8000000,8,16.0,0.0,1,0.0,0,5700.0,1000000.0,0
342000000,252,12.0,1.0,0,1.0,1,322000.0,1357142.857142857,1
141000000,100,4.0,1.0,1,0.0,1,177580.0,1410000.0,1
338000000,256,15.0,1.0,1,0.0,0,810000.0,1320312.5,1
5500000,17,35.0,0.0,1,0.0,0,14000.0,323529.4117647059,0
16600000,16,30.0,0.0,1,0.0,0,37000.0,1037500.0,0
187000000,275,15.0,0.0,0,0.0,1,1311000.0,680000.0,1
10000000,7,9.0,1.0,1,0.0,0,35000.0,1428571.4285714286,0
10396000,12,7.0,0.0,1,0.0,0,56000.0,866333.3333333334,0
8956400,11,5.0,0.0,1,0.0,0,46000.0,814218.1818181818,0
34382600,30,3.0,1.0,0,0.0,0,145600.0,1146086.6666666667,0
10753400,9,6.0,0.0,1,0.0,0,32000.0,1194822.2222222222,0
7548000,9,5.0,0.0,1,0.0,0,42000.0,838666.6666666666,0
3700000,10,4.0,0.0,1,0.0,0,58800.0,370000.0,0
8320000,7,3.0,0.0,1,0.0,0,65000.0,1188571.4285714286,0
8109600,12,7.0,0.0,1,0.0,0,78000.0,675800.0,0
18050000,10,3.0,0.0,0,0.0,0,94000.0,1805000.0,0
12046000,10,7.0,0.0,1,0.0,0,48000.0,1204600.0,0
23360000,52,5.0,0.0,0,0.0,0,30000.0,449230.76923076925,0
18950000,12,4.0,0.0,1,0.0,1,112000.0,1579166.6666666667,0
9220000,11,4.0,0.0,1,0.0,0,44000.0,838181.8181818182,0
4750600,6,3.0,1.0,0,0.0,1,32400.0,791766.6666666666,0
17928000,9,4.0,0.0,1,0.0,1,66000.0,1992000.0,0
8523000,14,3.0,1.0,1,0.0,1,136000.0,608785.7142857143,0
19868000,18,8.0,0.0,0,0.0,1,102800.0,1103777.7777777778,0
5416600,9,4.0,0.0,0,0.0,0,45600.0,601844.4444444445,0
8428000,15,3.0,0.0,1,0.0,1,64000.0,561866.6666666666,0
3064600,5,3.0,0.0,0,0.0,1,57000.0,612920.0,0
9456000,14,3.0,1.0,1,0.0,0,136000.0,675428.5714285715,0
10668000,19,3.0,0.0,1,0.0,1,160000.0,561473.6842105263,0
7900000,5,2.0,0.0,0,0.0,1,31200.0,1580000.0,0
9778000,16,4.0,0.0,1,0.0,1,64000.0,611125.0,0
5461000,8,3.0,0.0,0,0.0,1,42000.0,682625.0,0
178900000,260,10.0,0.0,0,0.0,1,420000.0,688076.9230769231,1
74000000,115,11.0,0.0,0,0.0,0,456000.0,643478.2608695652,0
43800000,87,6.0,0.0,0,0.0,1,160000.0,503448.275862069,0
230500000,270,5.0,0.0,0,1.0,1,720000.0,853703.7037037037,1
105800000,105,13.0,1.0,0,0.0,1,370000.0,1007619.0476190476,1
210700000,294,6.0,0.0,0,1.0,1,1840000.0,716666.6666666666,1
22000000,40,10.0,0.0,0,0.0,0,106000.0,550000.0,0
124500000,83,4.0,0.0,0,0.0,0,436000.0,1500000.0,1
6200000,10,3.0,0.0,1,0.0,0,72000.0,620000.0,0
454200000,146,11.0,0.0,0,0.0,0,1396000.0,3110958.904109589,1
4900000,9,14.0,1.0,1,0.0,1,38400.0,544444.4444444445,0
76000000,180,5.0,0.0,0,1.0,1,468000.0,422222.22222222225,0
4300000,10,14.0,1.0,0,0.0,0,32400.0,430000.0,0
198600000,236,16.0,0.0,0,0.0,1,552000.0,841525.4237288135,1
139000000,85,4.0,0.0,0,0.0,0,400000.0,1635294.1176470588,1
37100000,25,14.0,0.0,1,0.0,1,172000.0,1484000.0,0
140000000,78,5.0,0.0,0,0.0,0,380000.0,1794871.7948717948,1
25500000,18,3.0,1.0,0,0.0,1,39600.0,1416666.6666666667,0
10100000,24,5.0,0.0,1,0.0,0,48000.0,420833.3333333333,0
88500000,207,20.0,0.0,0,0.0,0,720000.0,427536.231884058,0
6900000,11,9.0,1.0,1,0.0,0,48000.0,627272.7272727273,0
57900000,78,15.0,0.0,0,0.0,1,444000.0,742307.6923076923,0
8000000,20,4.0,0.0,1,0.0,1,96000.0,400000.0,0
176000000,300,11.0,0.0,0,0.0,0,1432000.0,586666.6666666666,1
18800000,22,4.0,0.0,0,0.0,1,168400.0,854545.4545454546,0
6900000,8,3.0,0.0,1,0.0,0,24000.0,862500.0,0
66000000,80,4.0,0.0,0,0.0,1,232000.0,825000.0,0
9000000,16,3.0,0.0,1,0.0,1,28000.0,562500.0,0
18200000,20,7.0,0.0,1,0.0,1,91200.0,910000.0,0
6500000,16,5.0,0.0,1,0.0,1,63200.0,406250.0,0
81000000,105,13.0,0.0,0,1.0,1,245000.0,771428.5714285715,0
118000000,87,3.0,0.0,0,0.0,0,624000.0,1356321.8390804597,1
28600000,28,13.0,0.0,1,0.0,0,157600.0,1021428.5714285715,0
26500000,36,12.0,0.0,1,0.0,0,62400.0,736111.1111111111,0
8500000,21,4.0,0.0,0,0.0,0,84000.0,404761.90476190473,0
176000000,200,15.0,0.0,0,0.0,0,733000.0,880000.0,1
6200000,16,1.0,0.0,0,0.0,1,70000.0,387500.0,0
18500000,30,4.0,0.0,0,0.0,0,144000.0,616666.6666666666,0
120000000,138,16.0,0.0,0,1.0,0,80000.0,869565.2173913043,1
122000000,100,2.0,0.0,1,0.0,0,609000.0,1220000.0,1
21000000,20,2.0,0.0,1,0.0,1,28500.0,1050000.0,0
326000000,315,11.0,0.0,1,0.0,1,917000.0,1034920.6349206349,1
5000000,8,6.0,0.0,1,0.0,1,40000.0,625000.0,0
23000000,25,5.0,0.0,1,0.0,0,92000.0,920000.0,0
58000000,16,5.0,1.0,1,0.0,1,98000.0,3625000.0,0
362000000,182,16.0,0.0,1,0.0,0,916000.0,1989010.989010989,1
2600000,6,8.0,0.0,1,0.0,0,8000.0,433333.3333333333,0
15000000,16,16.0,0.0,1,1.0,0,12000.0,937500.0,0
2500000,6,8.0,0.0,1,0.0,1,8000.0,416666.6666666667,0
3500000,10,8.0,0.0,1,0.0,0,12000.0,350000.0,0
2500000,5,16.0,0.0,1,0.0,0,8000.0,500000.0,0
18736000,13,15.0,0.0,1,0.0,0,8500.0,1441230.7692307692,0
117000000,60,5.0,0.0,1,0.0,1,918000.0,1950000.0,1
129000000,115,30.0,0.0,1,0.0,1,911000.0,1121739.1304347827,1
197650000,180,20.0,0.0,1,1.0,0,250000.0,1098055.5555555555,1
41600000,112,20.0,1.0,1,0.0,1,518000.0,371428.5714285714,0
65000000,60,12.0,1.0,0,0.0,1,12000.0,1083333.3333333333,0
25000000,15,7.0,0.0,1,0.0,1,109000.0,1666666.6666666667,0
53000000,16,2.0,0.0,1,0.0,0,96500.0,3312500.0,0
208000000,262,15.0,1.0,1,1.0,0,302000.0,793893.1297709923,1
67000000,15,6.0,0.0,1,0.0,1,146800.0,4466666.666666667,0
60000000,102,16.0,0.0,1,0.0,1,64000.0,588235.2941176471,0
6500000,10,6.0,0.0,1,0.0,1,45000.0,650000.0,0
40100000,42,13.0,1.0,1,0.0,1,28000.0,954761.9047619047,0
395800000,254,15.0,1.0,0,0.0,0,480000.0,1558267.716535433,1
302300000,265,15.0,1.0,0,0.0,0,492000.0,1140754.716981132,1
605000000,280,16.0,1.0,0,1.0,0,1200000.0,2160714.285714286,1
16400000,15,4.0,0.0,1,0.0,0,36000.0,1093333.3333333333,0
292500000,255,21.0,0.0,0,0.0,0,696000.0,1147058.8235294118,1
57800000,48,14.0,0.0,0,0.0,1,68000.0,1204166.6666666667,0
328000000,279,14.0,1.0,0,1.0,1,1240000.0,1175627.2401433692,1
622500000,302,15.0,1.0,0,1.0,1,1768000.0,2061258.2781456953,1
55000000,40,13.0,1.0,1,0.0,0,38000.0,1375000.0,0
412224000,260,18.0,1.0,0,1.0,1,2000000.0,1585476.923076923,1
6500000,10,5.0,0.0,1,0.0,0,32000.0,650000.0,0
814000000,312,25.0,0.0,0,1.0,0,2000000.0,2608974.358974359,1
222500000,286,5.0,0.0,0,0.0,0,1648000.0,777972.027972028,1
412020000,280,18.0,1.0,0,1.0,0,2500000.0,1471500.0,1
22000000,28,15.0,1.0,1,0.0,0,66000.0,785714.2857142857,0
155150000,136,8.0,0.0,0,1.0,0,576000.0,1140808.8235294118,1
8600000,10,3.0,0.0,1,0.0,1,21600.0,860000.0,0
125300000,70,14.0,0.0,1,0.0,1,220000.0,1790000.0,1
160000000,130,15.0,0.0,0,0.0,1,900000.0,1230769.2307692308,1
800000000,350,18.0,0.0,0,1.0,1,1800000.0,2285714.285714286,1
8000000,10,10.0,0.0,1,0.0,1,23000.0,800000.0,0
233000000,256,35.0,0.0,1,0.0,1,911000.0,910156.25,1
66000000,85,5.0,0.0,1,0.0,1,219000.0,776470.5882352941,0
900000000,280,35.0,1.0,0,1.0,1,1200000.0,3214285.714285714,1
500000000,250,20.0,0.0,0,1.0,1,760000.0,2000000.0,1
6800000,8,12.0,0.0,1,0.0,1,15000.0,850000.0,0
1000000000,450,20.0,0.0,0,1.0,0,2150000.0,2222222.222222222,1
130000000,266,3.0,0.0,1,0.0,1,715000.0,488721.80451127817,1
60000000,18,18.0,0.0,1,0.0,0,35000.0,3333333.3333333335,0
42000000,30,1.0,0.0,0,0.0,1,320000.0,1400000.0,0
258000000,75,25.0,0.0,0,0.0,0,556000.0,3440000.0,1
50000000,30,15.0,0.0,1,0.0,1,150000.0,1666666.6666666667,0
22000000,22,25.0,0.0,1,0.0,0,280000.0,1000000.0,0
800000000,226,1.0,0.0,0,1.0,0,1150000.0,3539823.0088495575,1
500000000,225,1.0,0.0,0,0.0,0,1900000.0,2222222.222222222,1
80000000,135,25.0,0.0,0,0.0,1,390000.0,592592.5925925926,0
16000000,18,3.0,0.0,1,0.0,1,57800.0,888888.8888888889,0
19000000,44,11.0,0.0,1,0.0,0,110000.0,431818.1818181818,0
9800000,12,13.0,0.0,1,0.0,1,98000.0,816666.6666666666,0
19000000,25,7.0,0.0,1,0.0,0,42000.0,760000.0,0
130000000,155,15.0,1.0,0,0.0,1,255000.0,838709.6774193548,1
64000000,158,11.0,0.0,0,0.0,1,121000.0,405063.2911392405,0
67000000,68,5.0,0.0,1,0.0,0,105000.0,985294.1176470588,0
6000000,6,5.0,0.0,1,0.0,1,36000.0,1000000.0,0
17000000,12,5.0,1.0,1,0.0,0,35400.0,1416666.6666666667,0
333000000,265,20.0,0.0,0,1.0,0,625000.0,1256603.7735849055,1
19000000,12,2.0,0.0,1,0.0,1,17800.0,1583333.3333333333,0
7000000,10,5.0,0.0,1,0.0,0,44500.0,700000.0,0
21000000,24,13.0,0.0,1,0.0,0,106300.0,875000.0,0
63000000,156,14.0,0.0,0,0.0,0,225000.0,403846.1538461539,0
131000000,105,4.0,0.0,1,0.0,0,115000.0,1247619.0476190476,1
132000000,205,5.0,0.0,0,0.0,1,615000.0,643902.4390243902,1
335000000,202,12.0,0.0,0,1.0,0,238500.0,1658415.8415841584,1
6500000,8,2.0,0.0,1,0.0,0,16500.0,812500.0,0
8000000,9,5.0,0.0,1,0.0,0,52000.0,888888.8888888889,0
328000000,258,3.0,0.0,0,1.0,0,658000.0,1271317.8294573643,1
18000000,17,5.0,0.0,1,0.0,1,172000.0,1058823.5294117648,0
16000000,11,7.0,0.0,1,0.0,0,28000.0,1454545.4545454546,0
13000000,10,6.0,0.0,1,0.0,1,19000.0,1300000.0,0
17000000,30,5.0,0.0,1,0.0,0,57450.0,566666.6666666666,0
8000000,8,5.0,0.0,1,0.0,0,42000.0,1000000.0,0
56000000,54,5.0,1.0,1,0.0,0,420000.0,1037037.0370370371,0
18000000,15,2.0,0.0,1,0.0,1,116000.0,1200000.0,0
5000000,5,4.0,0.0,1,0.0,1,13500.0,1000000.0,0
11000000,15,5.0,1.0,1,0.0,1,56000.0,733333.3333333334,0
9000000,10,3.0,0.0,1,0.0,1,78000.0,900000.0,0
20000000,13,16.0,0.0,1,0.0,0,203000.0,1538461.5384615385,0
20000000,20,3.0,0.0,1,0.0,1,57000.0,1000000.0,0
9000000,7,10.0,0.0,1,0.0,0,30000.0,1285714.2857142857,0
14000000,20,13.0,0.0,1,0.0,1,27000.0,700000.0,0
28000000,17,2.0,0.0,1,0.0,1,50000.0,1647058.8235294118,0
34000000,15,5.0,0.0,1,0.0,0,57000.0,2266666.6666666665,0
23000000,32,15.0,0.0,1,0.0,1,90000.0,718750.0,0
9000000,14,20.0,0.0,1,0.0,0,38000.0,642857.1428571428,0
56000000,150,13.0,0.0,1,0.0,1,156000.0,373333.3333333333,0
11000000,10,12.0,1.0,1,0.0,0,65000.0,1100000.0,0
33000000,65,5.0,0.0,1,0.0,1,110000.0,507692.3076923077,0
335000000,130,7.0,0.0,1,0.0,0,309080.0,2576923.076923077,1
15000000,13,6.0,0.0,1,0.0,0,47450.0,1153846.1538461538,0
58000000,150,7.0,0.0,1,0.0,1,182000.0,386666.6666666667,0
19000000,20,17.0,1.0,1,0.0,1,94000.0,950000.0,0
16000000,12,7.0,0.0,1,0.0,0,174200.0,1333333.3333333333,0
15000000,12,25.0,0.0,0,0.0,1,7500.0,1250000.0,0
8000000,6,5.0,0.0,1,0.0,0,18000.0,1333333.3333333333,0
6800000,5,6.0,1.0,1,0.0,0,20000.0,1360000.0,0
32000000,25,4.0,0.0,1,0.0,0,98000.0,1280000.0,0
108000000,25,15.0,0.0,0,0.0,0,110000.0,4320000.0,1
